State,Year,Decade,StateCategory,RepublicanPct,TotalVisits,YoYChange
AR,2022,2020,Red,75.0,2796933,20.929105397190504
AR,2023,2020,Red,75.0,2653471,-5.129261230068794
AR,2024,2020,Red,75.0,2622534,-1.165906844280567
AZ,1980,1980,Red,83.33333333333334,3824217,7.663675959733142
AZ,1981,1980,Red,83.33333333333334,3915224,2.3797551237285957
AZ,1982,1980,Red,83.33333333333334,4577772,16.92235233539639
AZ,1983,1980,Red,83.33333333333334,4778534,4.385583205105016
AZ,1984,1980,Red,83.33333333333334,4750769,-0.5810359411484778
AZ,1985,1980,Red,83.33333333333334,5998226,26.258001599320025
AZ,1986,1980,Red,83.33333333333334,5925533,-1.2119083208935442
AZ,1987,1980,Red,83.33333333333334,6604817,11.463677613473758
AZ,1988,1980,Red,83.33333333333334,7224671,9.384877733932674
AZ,1989,1980,Red,83.33333333333334,7374911,2.079541061454563
AZ,1990,1990,Red,83.33333333333334,7095459,-3.7892253886182488
AZ,1991,1990,Red,83.33333333333334,7241257,2.0548071661044056
AZ,1992,1990,Red,83.33333333333334,7861755,8.568926638013261
AZ,1993,1990,Red,83.33333333333334,8346655,6.167834026880766
AZ,1994,1990,Red,83.33333333333334,8434826,1.0563632976324047
AZ,1995,1990,Red,83.33333333333334,8779444,4.085656301623768
AZ,1996,1990,Red,83.33333333333334,8482063,-3.387241834448742
AZ,1997,1990,Red,83.33333333333334,8703632,2.6122064879735034
AZ,1998,1990,Red,83.33333333333334,8704751,0.012856701662018797
AZ,1999,1990,Red,83.33333333333334,9021300,3.6365083849038307
AZ,2000,2000,Red,83.33333333333334,8820463,-2.2262534224557435
AZ,2001,2000,Red,83.33333333333334,8349326,-5.341408948713917
AZ,2002,2000,Red,83.33333333333334,8348676,-0.007785059536542231
AZ,2003,2000,Red,83.33333333333334,8528842,2.1580188283747024
AZ,2004,2000,Red,83.33333333333334,8854806,3.821902199618658
AZ,2005,2000,Red,83.33333333333334,8698283,-1.767661538829874
AZ,2006,2000,Red,83.33333333333334,8078343,-7.127153715279211
AZ,2007,2000,Red,83.33333333333334,7926758,-1.8764367890791465
AZ,2008,2000,Red,83.33333333333334,7774160,-1.9250997696662369
AZ,2009,2000,Red,83.33333333333334,7876981,1.322599483416858
AZ,2010,2010,Red,83.33333333333334,8135389,3.2805461889523406
AZ,2011,2010,Red,83.33333333333334,7948322,-2.2994229286393066
AZ,2012,2010,Red,83.33333333333334,8289262,4.2894588316879965
AZ,2013,2010,Red,83.33333333333334,8820423,6.407820141286402
AZ,2014,2010,Red,83.33333333333334,9180410,4.081289525456999
AZ,2015,2010,Red,83.33333333333334,10031738,9.273311322696918
AZ,2016,2010,Red,83.33333333333334,10414310,3.8136163444459967
AZ,2017,2010,Red,83.33333333333334,10012066,-3.862416233048565
AZ,2018,2010,Red,83.33333333333334,10096036,0.838688039012128
AZ,2019,2010,Red,83.33333333333334,10354332,2.5583902434579273
AZ,2020,2020,Red,83.33333333333334,6955948,-32.820890811691186
AZ,2021,2020,Red,83.33333333333334,9152246,31.574387847637738
AZ,2022,2020,Red,83.33333333333334,10498304,14.707406247603046
AZ,2023,2020,Red,83.33333333333334,10672768,1.6618303299275767
AZ,2024,2020,Red,83.33333333333334,10947514,2.57427126683537
CA,1980,1980,Swing,33.33333333333333,6694396,4.295801166068385
CA,1981,1980,Swing,33.33333333333333,7064693,5.531447497279815
CA,1982,1980,Swing,33.33333333333333,7074294,0.13590116371652666
CA,1983,1980,Swing,33.33333333333333,6892561,-2.568920658372411
CA,1984,1980,Swing,33.33333333333333,7479274,8.512264164219948
CA,1985,1980,Swing,33.33333333333333,7468573,-0.14307538405465556
CA,1986,1980,Swing,33.33333333333333,8011320,7.26707765994923
CA,1987,1980,Swing,33.33333333333333,8656047,8.047700004493642
CA,1988,1980,Swing,33.33333333333333,8698973,0.4959076585420574
CA,1989,1980,Swing,33.33333333333333,8752600,0.616475071252664
CA,1990,1990,Swing,33.33333333333333,8327803,-4.853380709731965
CA,1991,1990,Swing,33.33333333333333,8884699,6.687189886696407
CA,1992,1990,Swing,33.33333333333333,8958851,0.8346034007454839
CA,1993,1990,Swing,33.33333333333333,9277451,3.5562596140956018
CA,1994,1990,Swing,33.33333333333333,9328012,0.5449880576033223
CA,1995,1990,Swing,33.33333333333333,9819938,5.273642443856205
CA,1996,1990,Swing,33.33333333333333,9341570,-4.871395318381847
CA,1997,1990,Swing,33.33333333333333,9255931,-0.916751680927296
CA,1998,1990,Swing,33.33333333333333,9272139,0.17510934340370515
CA,1999,1990,Swing,33.33333333333333,9253344,-0.20270403625312344
CA,2000,2000,Swing,33.33333333333333,8833763,-4.534371574211442
CA,2001,2000,Swing,33.33333333333333,8783654,-0.5672441065036498
CA,2002,2000,Swing,33.33333333333333,8670617,-1.2869017836995855
CA,2003,2000,Swing,33.33333333333333,8829740,1.8351981179655381
CA,2004,2000,Swing,33.33333333333333,8452039,-4.277600472947108
CA,2005,2000,Swing,33.33333333333333,8588591,1.6156101504027607
CA,2006,2000,Swing,33.33333333333333,8259041,-3.8370671044878026
CA,2007,2000,Swing,33.33333333333333,8570927,3.7762979987628107
CA,2008,2000,Swing,33.33333333333333,8673304,1.1944682296325706
CA,2009,2000,Swing,33.33333333333333,8989553,3.6462344684332524
CA,2010,2010,Swing,33.33333333333333,9474278,5.392092354313947
CA,2011,2010,Swing,33.33333333333333,9458666,-0.16478300510075808
CA,2012,2010,Swing,33.33333333333333,9382719,-0.8029356359554296
CA,2013,2010,Swing,33.33333333333333,8983101,-4.259085239577142
CA,2014,2010,Swing,33.33333333333333,9746919,8.502832151169178
CA,2015,2010,Swing,33.33333333333333,10675412,9.52601534905543
CA,2016,2010,Swing,33.33333333333333,12643993,18.440328110990002
CA,2017,2010,Swing,33.33333333333333,12315767,-2.5959046323420143
CA,2018,2010,Swing,33.33333333333333,12410107,0.7660099448130189
CA,2019,2010,Swing,33.33333333333333,12931849,4.204170036567775
CA,2020,2020,Swing,33.33333333333333,8004776,-38.100297954298725
CA,2021,2020,Swing,33.33333333333333,10834282,35.34772240972139
CA,2022,2020,Swing,33.33333333333333,11417461,5.382719408632709
CA,2023,2020,Swing,33.33333333333333,11666306,2.179512590408673
CA,2024,2020,Swing,33.33333333333333,12449996,6.7175505254190995
CO,1980,1980,Swing,58.333333333333336,3673745,6.4392078101785435
